8000 tcp 192.168.0.254 192.168.0.0
993 tcp 192.168.0.254 192.168.0.0
465 tcp 192.168.0.254 192.168.0.0
3128 tcp 192.168.0.254 192.168.0.0
143 tcp 192.168.0.254 192.168.0.0
995 tcp 192.168.0.254 192.168.0.0
222 tcp 192.168.0.254 192.168.0.0
110 tcp 192.168.0.254 192.168.0.0
8080 tcp 192.168.0.254 192.168.0.0
587 tcp 192.168.0.254 192.168.0.0
3389 tcp 192.168.2.10 192.168.2.0
4899 tcp 192.168.2.10 192.168.2.0
139 tcp 192.168.2.4 192.168.2.0
139 tcp 192.168.2.2 192.168.2.0
139 tcp 192.168.2.5 192.168.2.0
139 tcp 192.168.2.1 192.168.2.0
135 tcp 192.168.2.10 192.168.2.0
445 tcp 192.168.2.10 192.168.2.0
1110 tcp 192.168.2.5 192.168.2.0
135 tcp 192.168.2.5 192.168.2.0
1110 tcp 192.168.2.4 192.168.2.0
135 tcp 192.168.2.4 192.168.2.0
1110 tcp 192.168.2.2 192.168.2.0
135 tcp 192.168.2.2 192.168.2.0
1110 tcp 192.168.2.1 192.168.2.0
135 tcp 192.168.2.1 192.168.2.0
445 tcp 192.168.2.5 192.168.2.0
445 tcp 192.168.2.4 192.168.2.0
445 tcp 192.168.2.2 192.168.2.0
445 tcp 192.168.2.1 192.168.2.0
22 tcp 192.168.2.254 192.168.2.0
443 tcp 192.168.2.254 192.168.2.0
25 tcp 192.168.2.254 192.168.2.0
1723 tcp 192.168.2.254 192.168.2.0
80 tcp 192.168.2.254 192.168.2.0
8000 tcp 192.168.2.254 192.168.2.0
993 tcp 192.168.2.254 192.168.2.0
465 tcp 192.168.2.254 192.168.2.0
3128 tcp 192.168.2.254 192.168.2.0
143 tcp 192.168.2.254 192.168.2.0
995 tcp 192.168.2.254 192.168.2.0
222 tcp 192.168.2.254 192.168.2.0
110 tcp 192.168.2.254 192.168.2.0
8080 tcp 192.168.2.254 192.168.2.0
587 tcp 192.168.2.254 192.168.2.0
139 tcp 192.168.4.3 192.168.4.0
4899 tcp 192.168.4.3 192.168.4.0
139 tcp 192.168.4.4 192.168.4.0
4899 tcp 192.168.4.4 192.168.4.0
139 tcp 192.168.4.1 192.168.4.0
139 tcp 192.168.4.2 192.168.4.0
4899 tcp 192.168.4.1 192.168.4.0
4899 tcp 192.168.4.2 192.168.4.0
1110 tcp 192.168.4.3 192.168.4.0
135 tcp 192.168.4.3 192.168.4.0
445 tcp 192.168.4.3 192.168.4.0
1110 tcp 192.168.4.4 192.168.4.0
135 tcp 192.168.4.4 192.168.4.0
445 tcp 192.168.4.4 192.168.4.0
1110 tcp 192.168.4.1 192.168.4.0
1110 tcp 192.168.4.2 192.168.4.0
135 tcp 192.168.4.1 192.168.4.0
135 tcp 192.168.4.2 192.168.4.0
445 tcp 192.168.4.1 192.168.4.0
445 tcp 192.168.4.2 192.168.4.0
22 tcp 192.168.4.254 192.168.4.0
443 tcp 192.168.4.254 192.168.4.0
25 tcp 192.168.4.254 192.168.4.0
1723 tcp 192.168.4.254 192.168.4.0
80 tcp 192.168.4.254 192.168.4.0
8000 tcp 192.168.4.254 192.168.4.0
993 tcp 192.168.4.254 192.168.4.0
465 tcp 192.168.4.254 192.168.4.0
3128 tcp 192.168.4.254 192.168.4.0
143 tcp 192.168.4.254 192.168.4.0
995 tcp 192.168.4.254 192.168.4.0
222 tcp 192.168.4.254 192.168.4.0
110 tcp 192.168.4.254 192.168.4.0
8080 tcp 192.168.4.254 192.168.4.0
587 tcp 192.168.4.254 192.168.4.0
139 tcp 192.168.5.4 192.168.5.0
4899 tcp 192.168.5.4 192.168.5.0
1000 tcp 192.168.5.4 192.168.5.0
1110 tcp 192.168.5.4 192.168.5.0
135 tcp 192.168.5.4 192.168.5.0
445 tcp 192.168.5.4 192.168.5.0
139 tcp 192.168.5.3 192.168.5.0
4899 tcp 192.168.5.3 192.168.5.0
1110 tcp 192.168.5.3 192.168.5.0
135 tcp 192.168.5.3 192.168.5.0
445 tcp 192.168.5.3 192.168.5.0
22 tcp 192.168.5.254 192.168.5.0
443 tcp 192.168.5.254 192.168.5.0
25 tcp 192.168.5.254 192.168.5.0
1723 tcp 192.168.5.254 192.168.5.0
80 tcp 192.168.5.254 192.168.5.0
8000 tcp 192.168.5.254 192.168.5.0
993 tcp 192.168.5.254 192.168.5.0
465 tcp 192.168.5.254 192.168.5.0
3128 tcp 192.168.5.254 192.168.5.0
143 tcp 192.168.5.254 192.168.5.0
995 tcp 192.168.5.254 192.168.5.0
222 tcp 192.168.5.254 192.168.5.0
110 tcp 192.168.5.254 192.168.5.0
8080 tcp 192.168.5.254 192.168.5.0
587 tcp 192.168.5.254 192.168.5.0
1723 tcp 192.168.6.2 192.168.6.0
139 tcp 192.168.6.10 192.168.6.0
139 tcp 192.168.6.1 192.168.6.0
4899 tcp 192.168.6.10 192.168.6.0
4899 tcp 192.168.6.1 192.168.6.0
1110 tcp 192.168.6.10 192.168.6.0
135 tcp 192.168.6.10 192.168.6.0
135 tcp 192.168.6.1 192.168.6.0
445 tcp 192.168.6.10 192.168.6.0
4899 tcp 192.168.6.6 192.168.6.0
445 tcp 192.168.6.1 192.168.6.0
139 tcp 192.168.6.2 192.168.6.0
4899 tcp 192.168.6.2 192.168.6.0
139 tcp 192.168.6.8 192.168.6.0
139 tcp 192.168.6.9 192.168.6.0
4899 tcp 192.168.6.8 192.168.6.0
139 tcp 192.168.6.4 192.168.6.0
4899 tcp 192.168.6.4 192.168.6.0
1000 tcp 192.168.6.2 192.168.6.0
1000 tcp 192.168.6.8 192.168.6.0
1110 tcp 192.168.6.2 192.168.6.0
135 tcp 192.168.6.2 192.168.6.0
445 tcp 192.168.6.2 192.168.6.0
1000 tcp 192.168.6.4 192.168.6.0
1110 tcp 192.168.6.8 192.168.6.0
135 tcp 192.168.6.8 192.168.6.0
445 tcp 192.168.6.8 192.168.6.0
1110 tcp 192.168.6.4 192.168.6.0
135 tcp 192.168.6.4 192.168.6.0
445 tcp 192.168.6.4 192.168.6.0
135 tcp 192.168.6.9 192.168.6.0
445 tcp 192.168.6.9 192.168.6.0
22 tcp 192.168.6.254 192.168.6.0
443 tcp 192.168.6.254 192.168.6.0
25 tcp 192.168.6.254 192.168.6.0
1723 tcp 192.168.6.254 192.168.6.0
80 tcp 192.168.6.254 192.168.6.0
8000 tcp 192.168.6.254 192.168.6.0
993 tcp 192.168.6.254 192.168.6.0
465 tcp 192.168.6.254 192.168.6.0
3128 tcp 192.168.6.254 192.168.6.0
143 tcp 192.168.6.254 192.168.6.0
995 tcp 192.168.6.254 192.168.6.0
222 tcp 192.168.6.254 192.168.6.0
110 tcp 192.168.6.254 192.168.6.0
8080 tcp 192.168.6.254 192.168.6.0
587 tcp 192.168.6.254 192.168.6.0
1021 tcp 192.168.7.109 192.168.7.0
139 tcp 192.168.7.117 192.168.7.0
139 tcp 192.168.7.8 192.168.7.0
139 tcp 192.168.7.108 192.168.7.0
139 tcp 192.168.7.107 192.168.7.0
139 tcp 192.168.7.5 192.168.7.0
139 tcp 192.168.7.109 192.168.7.0
139 tcp 192.168.7.52 192.168.7.0
139 tcp 192.168.7.114 192.168.7.0
139 tcp 192.168.7.118 192.168.7.0
139 tcp 192.168.7.55 192.168.7.0
139 tcp 192.168.7.3 192.168.7.0
139 tcp 192.168.7.56 192.168.7.0
139 tcp 192.168.7.110 192.168.7.0
139 tcp 192.168.7.113 192.168.7.0
139 tcp 192.168.7.111 192.168.7.0
4899 tcp 192.168.7.117 192.168.7.0
4899 tcp 192.168.7.8 192.168.7.0
4899 tcp 192.168.7.108 192.168.7.0
4899 tcp 192.168.7.55 192.168.7.0
4899 tcp 192.168.7.118 192.168.7.0
4899 tcp 192.168.7.114 192.168.7.0
4899 tcp 192.168.7.109 192.168.7.0
4899 tcp 192.168.7.3 192.168.7.0
4899 tcp 192.168.7.5 192.168.7.0
4899 tcp 192.168.7.52 192.168.7.0
4899 tcp 192.168.7.56 192.168.7.0
4899 tcp 192.168.7.110 192.168.7.0
4899 tcp 192.168.7.113 192.168.7.0
4899 tcp 192.168.7.111 192.168.7.0
1000 tcp 192.168.7.8 192.168.7.0
1110 tcp 192.168.7.117 192.168.7.0
1110 tcp 192.168.7.8 192.168.7.0
1110 tcp 192.168.7.107 192.168.7.0
1110 tcp 192.168.7.3 192.168.7.0
1110 tcp 192.168.7.55 192.168.7.0
135 tcp 192.168.7.117 192.168.7.0
135 tcp 192.168.7.8 192.168.7.0
135 tcp 192.168.7.107 192.168.7.0
135 tcp 192.168.7.3 192.168.7.0
135 tcp 192.168.7.55 192.168.7.0
1110 tcp 192.168.7.108 192.168.7.0
1110 tcp 192.168.7.52 192.168.7.0
1110 tcp 192.168.7.5 192.168.7.0
1110 tcp 192.168.7.118 192.168.7.0
1110 tcp 192.168.7.109 192.168.7.0
1110 tcp 192.168.7.56 192.168.7.0
1110 tcp 192.168.7.114 192.168.7.0
1110 tcp 192.168.7.110 192.168.7.0
1110 tcp 192.168.7.113 192.168.7.0
135 tcp 192.168.7.52 192.168.7.0
135 tcp 192.168.7.108 192.168.7.0
1110 tcp 192.168.7.111 192.168.7.0
135 tcp 192.168.7.5 192.168.7.0
135 tcp 192.168.7.118 192.168.7.0
135 tcp 192.168.7.109 192.168.7.0
135 tcp 192.168.7.56 192.168.7.0
135 tcp 192.168.7.114 192.168.7.0
135 tcp 192.168.7.113 192.168.7.0
135 tcp 192.168.7.110 192.168.7.0
135 tcp 192.168.7.111 192.168.7.0
445 tcp 192.168.7.107 192.168.7.0
445 tcp 192.168.7.8 192.168.7.0
445 tcp 192.168.7.3 192.168.7.0
445 tcp 192.168.7.117 192.168.7.0
445 tcp 192.168.7.55 192.168.7.0
445 tcp 192.168.7.52 192.168.7.0
445 tcp 192.168.7.5 192.168.7.0
445 tcp 192.168.7.108 192.168.7.0
445 tcp 192.168.7.118 192.168.7.0
445 tcp 192.168.7.56 192.168.7.0
445 tcp 192.168.7.114 192.168.7.0
445 tcp 192.168.7.109 192.168.7.0
445 tcp 192.168.7.110 192.168.7.0
445 tcp 192.168.7.113 192.168.7.0
445 tcp 192.168.7.111 192.168.7.0
139 tcp 192.168.7.6 192.168.7.0
139 tcp 192.168.7.58 192.168.7.0
139 tcp 192.168.7.4 192.168.7.0
139 tcp 192.168.7.1 192.168.7.0
139 tcp 192.168.7.2 192.168.7.0
4899 tcp 192.168.7.4 192.168.7.0
4899 tcp 192.168.7.2 192.168.7.0
4899 tcp 192.168.7.58 192.168.7.0
4899 tcp 192.168.7.6 192.168.7.0
139 tcp 192.168.7.54 192.168.7.0
4899 tcp 192.168.7.54 192.168.7.0
139 tcp 192.168.7.61 192.168.7.0
4899 tcp 192.168.7.61 192.168.7.0
1000 tcp 192.168.7.4 192.168.7.0
1000 tcp 192.168.7.2 192.168.7.0
1000 tcp 192.168.7.1 192.168.7.0
1000 tcp 192.168.7.6 192.168.7.0
1110 tcp 192.168.7.1 192.168.7.0
135 tcp 192.168.7.1 192.168.7.0
1110 tcp 192.168.7.4 192.168.7.0
135 tcp 192.168.7.4 192.168.7.0
1110 tcp 192.168.7.54 192.168.7.0
135 tcp 192.168.7.54 192.168.7.0
445 tcp 192.168.7.1 192.168.7.0
1110 tcp 192.168.7.58 192.168.7.0
1110 tcp 192.168.7.6 192.168.7.0
135 tcp 192.168.7.58 192.168.7.0
135 tcp 192.168.7.6 192.168.7.0
445 tcp 192.168.7.4 192.168.7.0
445 tcp 192.168.7.54 192.168.7.0
1110 tcp 192.168.7.2 192.168.7.0
135 tcp 192.168.7.2 192.168.7.0
445 tcp 192.168.7.58 192.168.7.0
445 tcp 192.168.7.6 192.168.7.0
445 tcp 192.168.7.2 192.168.7.0
1110 tcp 192.168.7.61 192.168.7.0
135 tcp 192.168.7.61 192.168.7.0
445 tcp 192.168.7.61 192.168.7.0
22 tcp 192.168.7.254 192.168.7.0
443 tcp 192.168.7.254 192.168.7.0
25 tcp 192.168.7.254 192.168.7.0
1723 tcp 192.168.7.254 192.168.7.0
80 tcp 192.168.7.254 192.168.7.0
8000 tcp 192.168.7.254 192.168.7.0
993 tcp 192.168.7.254 192.168.7.0
465 tcp 192.168.7.254 192.168.7.0
3128 tcp 192.168.7.254 192.168.7.0
143 tcp 192.168.7.254 192.168.7.0
995 tcp 192.168.7.254 192.168.7.0
222 tcp 192.168.7.254 192.168.7.0
110 tcp 192.168.7.254 192.168.7.0
8080 tcp 192.168.7.254 192.168.7.0
587 tcp 192.168.7.254 192.168.7.0
1723 tcp 192.168.8.3 192.168.8.0
139 tcp 192.168.8.1 192.168.8.0
139 tcp 192.168.8.3 192.168.8.0
4899 tcp 192.168.8.3 192.168.8.0
4899 tcp 192.168.8.1 192.168.8.0
1110 tcp 192.168.8.3 192.168.8.0
135 tcp 192.168.8.3 192.168.8.0
1110 tcp 192.168.8.1 192.168.8.0
135 tcp 192.168.8.1 192.168.8.0
445 tcp 192.168.8.3 192.168.8.0
445 tcp 192.168.8.1 192.168.8.0
139 tcp 192.168.8.2 192.168.8.0
4899 tcp 192.168.8.2 192.168.8.0
1110 tcp 192.168.8.2 192.168.8.0
135 tcp 192.168.8.2 192.168.8.0
445 tcp 192.168.8.2 192.168.8.0
22 tcp 192.168.8.254 192.168.8.0
443 tcp 192.168.8.254 192.168.8.0
25 tcp 192.168.8.254 192.168.8.0
1723 tcp 192.168.8.254 192.168.8.0
80 tcp 192.168.8.254 192.168.8.0
8000 tcp 192.168.8.254 192.168.8.0
993 tcp 192.168.8.254 192.168.8.0
465 tcp 192.168.8.254 192.168.8.0
3128 tcp 192.168.8.254 192.168.8.0
143 tcp 192.168.8.254 192.168.8.0
995 tcp 192.168.8.254 192.168.8.0
222 tcp 192.168.8.254 192.168.8.0
110 tcp 192.168.8.254 192.168.8.0
8080 tcp 192.168.8.254 192.168.8.0
587 tcp 192.168.8.254 192.168.8.0
139 tcp 192.168.9.1 192.168.9.0
139 tcp 192.168.9.4 192.168.9.0
139 tcp 192.168.9.3 192.168.9.0
4899 tcp 192.168.9.3 192.168.9.0
4899 tcp 192.168.9.1 192.168.9.0
4899 tcp 192.168.9.4 192.168.9.0
1110 tcp 192.168.9.4 192.168.9.0
135 tcp 192.168.9.4 192.168.9.0
1110 tcp 192.168.9.1 192.168.9.0
135 tcp 192.168.9.1 192.168.9.0
445 tcp 192.168.9.4 192.168.9.0
1110 tcp 192.168.9.3 192.168.9.0
135 tcp 192.168.9.3 192.168.9.0
445 tcp 192.168.9.1 192.168.9.0
445 tcp 192.168.9.3 192.168.9.0
22 tcp 192.168.9.254 192.168.9.0
443 tcp 192.168.9.254 192.168.9.0
25 tcp 192.168.9.254 192.168.9.0
1723 tcp 192.168.9.254 192.168.9.0
80 tcp 192.168.9.254 192.168.9.0
8000 tcp 192.168.9.254 192.168.9.0
993 tcp 192.168.9.254 192.168.9.0
465 tcp 192.168.9.254 192.168.9.0
3128 tcp 192.168.9.254 192.168.9.0
143 tcp 192.168.9.254 192.168.9.0
995 tcp 192.168.9.254 192.168.9.0
222 tcp 192.168.9.254 192.168.9.0
110 tcp 192.168.9.254 192.168.9.0
8080 tcp 192.168.9.254 192.168.9.0
587 tcp 192.168.9.254 192.168.9.0
139 tcp 192.168.10.4 192.168.10.0
4899 tcp 192.168.10.4 192.168.10.0
1110 tcp 192.168.10.4 192.168.10.0
135 tcp 192.168.10.4 192.168.10.0
445 tcp 192.168.10.4 192.168.10.0
139 tcp 192.168.10.6 192.168.10.0
139 tcp 192.168.10.1 192.168.10.0
4899 tcp 192.168.10.6 192.168.10.0
4899 tcp 192.168.10.1 192.168.10.0
139 tcp 192.168.10.5 192.168.10.0
4899 tcp 192.168.10.5 192.168.10.0
1110 tcp 192.168.10.6 192.168.10.0
135 tcp 192.168.10.6 192.168.10.0
1110 tcp 192.168.10.1 192.168.10.0
135 tcp 192.168.10.1 192.168.10.0
445 tcp 192.168.10.6 192.168.10.0
445 tcp 192.168.10.1 192.168.10.0
1110 tcp 192.168.10.5 192.168.10.0
135 tcp 192.168.10.5 192.168.10.0
445 tcp 192.168.10.5 192.168.10.0
22 tcp 192.168.10.254 192.168.10.0
443 tcp 192.168.10.254 192.168.10.0
25 tcp 192.168.10.254 192.168.10.0
1723 tcp 192.168.10.254 192.168.10.0
80 tcp 192.168.10.254 192.168.10.0
8000 tcp 192.168.10.254 192.168.10.0
993 tcp 192.168.10.254 192.168.10.0
465 tcp 192.168.10.254 192.168.10.0
3128 tcp 192.168.10.254 192.168.10.0
143 tcp 192.168.10.254 192.168.10.0
995 tcp 192.168.10.254 192.168.10.0
222 tcp 192.168.10.254 192.168.10.0
110 tcp 192.168.10.254 192.168.10.0
8080 tcp 192.168.10.254 192.168.10.0
587 tcp 192.168.10.254 192.168.10.0
139 tcp 192.168.11.5 192.168.11.0
139 tcp 192.168.11.4 192.168.11.0
4899 tcp 192.168.11.5 192.168.11.0
4899 tcp 192.168.11.4 192.168.11.0
1110 tcp 192.168.11.5 192.168.11.0
1110 tcp 192.168.11.4 192.168.11.0
135 tcp 192.168.11.5 192.168.11.0
135 tcp 192.168.11.4 192.168.11.0
445 tcp 192.168.11.5 192.168.11.0
445 tcp 192.168.11.4 192.168.11.0
22 tcp 192.168.11.254 192.168.11.0
443 tcp 192.168.11.254 192.168.11.0
25 tcp 192.168.11.254 192.168.11.0
1723 tcp 192.168.11.254 192.168.11.0
80 tcp 192.168.11.254 192.168.11.0
8000 tcp 192.168.11.254 192.168.11.0
993 tcp 192.168.11.254 192.168.11.0
465 tcp 192.168.11.254 192.168.11.0
3128 tcp 192.168.11.254 192.168.11.0
143 tcp 192.168.11.254 192.168.11.0
995 tcp 192.168.11.254 192.168.11.0
222 tcp 192.168.11.254 192.168.11.0
110 tcp 192.168.11.254 192.168.11.0
8080 tcp 192.168.11.254 192.168.11.0
587 tcp 192.168.11.254 192.168.11.0
139 tcp 192.168.13.9 192.168.13.0
139 tcp 192.168.13.8 192.168.13.0
139 tcp 192.168.13.1 192.168.13.0
139 tcp 192.168.13.7 192.168.13.0
139 tcp 192.168.13.4 192.168.13.0
4899 tcp 192.168.13.9 192.168.13.0
4899 tcp 192.168.13.1 192.168.13.0
4899 tcp 192.168.13.4 192.168.13.0
1000 tcp 192.168.13.1 192.168.13.0
1110 tcp 192.168.13.1 192.168.13.0
135 tcp 192.168.13.1 192.168.13.0
1110 tcp 192.168.13.4 192.168.13.0
135 tcp 192.168.13.4 192.168.13.0
445 tcp 192.168.13.1 192.168.13.0
445 tcp 192.168.13.4 192.168.13.0
4899 tcp 192.168.13.8 192.168.13.0
4899 tcp 192.168.13.7 192.168.13.0
1110 tcp 192.168.13.8 192.168.13.0
135 tcp 192.168.13.8 192.168.13.0
445 tcp 192.168.13.8 192.168.13.0
1110 tcp 192.168.13.9 192.168.13.0
135 tcp 192.168.13.9 192.168.13.0
445 tcp 192.168.13.9 192.168.13.0
1110 tcp 192.168.13.7 192.168.13.0
135 tcp 192.168.13.7 192.168.13.0
445 tcp 192.168.13.7 192.168.13.0
22 tcp 192.168.13.254 192.168.13.0
443 tcp 192.168.13.254 192.168.13.0
25 tcp 192.168.13.254 192.168.13.0
1723 tcp 192.168.13.254 192.168.13.0
80 tcp 192.168.13.254 192.168.13.0
8000 tcp 192.168.13.254 192.168.13.0
993 tcp 192.168.13.254 192.168.13.0
465 tcp 192.168.13.254 192.168.13.0
3128 tcp 192.168.13.254 192.168.13.0
143 tcp 192.168.13.254 192.168.13.0
995 tcp 192.168.13.254 192.168.13.0
222 tcp 192.168.13.254 192.168.13.0
110 tcp 192.168.13.254 192.168.13.0
8080 tcp 192.168.13.254 192.168.13.0
587 tcp 192.168.13.254 192.168.13.0
139 tcp 192.168.14.3 192.168.14.0
139 tcp 192.168.14.5 192.168.14.0
139 tcp 192.168.14.1 192.168.14.0
4899 tcp 192.168.14.3 192.168.14.0
4899 tcp 192.168.14.5 192.168.14.0
4899 tcp 192.168.14.1 192.168.14.0
1110 tcp 192.168.14.5 192.168.14.0
135 tcp 192.168.14.5 192.168.14.0
445 tcp 192.168.14.5 192.168.14.0
1110 tcp 192.168.14.3 192.168.14.0
135 tcp 192.168.14.3 192.168.14.0
1110 tcp 192.168.14.1 192.168.14.0
135 tcp 192.168.14.1 192.168.14.0
445 tcp 192.168.14.3 192.168.14.0
445 tcp 192.168.14.1 192.168.14.0
22 tcp 192.168.14.254 192.168.14.0
443 tcp 192.168.14.254 192.168.14.0
25 tcp 192.168.14.254 192.168.14.0
1723 tcp 192.168.14.254 192.168.14.0
80 tcp 192.168.14.254 192.168.14.0
8000 tcp 192.168.14.254 192.168.14.0
993 tcp 192.168.14.254 192.168.14.0
465 tcp 192.168.14.254 192.168.14.0
3128 tcp 192.168.14.254 192.168.14.0
143 tcp 192.168.14.254 192.168.14.0
995 tcp 192.168.14.254 192.168.14.0
222 tcp 192.168.14.254 192.168.14.0
110 tcp 192.168.14.254 192.168.14.0
8080 tcp 192.168.14.254 192.168.14.0
587 tcp 192.168.14.254 192.168.14.0
139 tcp 192.168.15.2 192.168.15.0
139 tcp 192.168.15.14 192.168.15.0
139 tcp 192.168.15.4 192.168.15.0
139 tcp 192.168.15.19 192.168.15.0
139 tcp 192.168.15.10 192.168.15.0
4899 tcp 192.168.15.2 192.168.15.0
4899 tcp 192.168.15.14 192.168.15.0
4899 tcp 192.168.15.4 192.168.15.0
4899 tcp 192.168.15.19 192.168.15.0
4899 tcp 192.168.15.10 192.168.15.0
1110 tcp 192.168.15.4 192.168.15.0
1110 tcp 192.168.15.14 192.168.15.0
1110 tcp 192.168.15.19 192.168.15.0
135 tcp 192.168.15.4 192.168.15.0
135 tcp 192.168.15.14 192.168.15.0
135 tcp 192.168.15.19 192.168.15.0
1110 tcp 192.168.15.10 192.168.15.0
135 tcp 192.168.15.10 192.168.15.0
445 tcp 192.168.15.4 192.168.15.0
445 tcp 192.168.15.14 192.168.15.0
445 tcp 192.168.15.10 192.168.15.0
445 tcp 192.168.15.19 192.168.15.0
1110 tcp 192.168.15.2 192.168.15.0
135 tcp 192.168.15.2 192.168.15.0
445 tcp 192.168.15.2 192.168.15.0
4899 tcp 192.168.15.3 192.168.15.0
139 tcp 192.168.15.16 192.168.15.0
139 tcp 192.168.15.17 192.168.15.0
4899 tcp 192.168.15.16 192.168.15.0
4899 tcp 192.168.15.17 192.168.15.0
139 tcp 192.168.15.6 192.168.15.0
4899 tcp 192.168.15.6 192.168.15.0
135 tcp 192.168.15.3 192.168.15.0
1000 tcp 192.168.15.6 192.168.15.0
1110 tcp 192.168.15.16 192.168.15.0
135 tcp 192.168.15.16 192.168.15.0
1110 tcp 192.168.15.17 192.168.15.0
135 tcp 192.168.15.17 192.168.15.0
445 tcp 192.168.15.16 192.168.15.0
445 tcp 192.168.15.17 192.168.15.0
1110 tcp 192.168.15.6 192.168.15.0
135 tcp 192.168.15.6 192.168.15.0
445 tcp 192.168.15.6 192.168.15.0
22 tcp 192.168.15.254 192.168.15.0
443 tcp 192.168.15.254 192.168.15.0
25 tcp 192.168.15.254 192.168.15.0
1723 tcp 192.168.15.254 192.168.15.0
80 tcp 192.168.15.254 192.168.15.0
8000 tcp 192.168.15.254 192.168.15.0
993 tcp 192.168.15.254 192.168.15.0
465 tcp 192.168.15.254 192.168.15.0
3128 tcp 192.168.15.254 192.168.15.0
143 tcp 192.168.15.254 192.168.15.0
995 tcp 192.168.15.254 192.168.15.0
222 tcp 192.168.15.254 192.168.15.0
110 tcp 192.168.15.254 192.168.15.0
8080 tcp 192.168.15.254 192.168.15.0
587 tcp 192.168.15.254 192.168.15.0
1021 tcp 192.168.16.105 192.168.16.0
1021 tcp 192.168.16.3 192.168.16.0
1021 tcp 192.168.16.121 192.168.16.0
1021 tcp 192.168.16.115 192.168.16.0
1021 tcp 192.168.16.118 192.168.16.0
1021 tcp 192.168.16.113 192.168.16.0
1021 tcp 192.168.16.104 192.168.16.0
1021 tcp 192.168.16.103 192.168.16.0
1026 tcp 192.168.16.118 192.168.16.0
139 tcp 192.168.16.5 192.168.16.0
139 tcp 192.168.16.113 192.168.16.0
139 tcp 192.168.16.118 192.168.16.0
139 tcp 192.168.16.6 192.168.16.0
139 tcp 192.168.16.16 192.168.16.0
139 tcp 192.168.16.101 192.168.16.0
139 tcp 192.168.16.104 192.168.16.0
139 tcp 192.168.16.114 192.168.16.0
139 tcp 192.168.16.105 192.168.16.0
139 tcp 192.168.16.121 192.168.16.0
139 tcp 192.168.16.111 192.168.16.0
139 tcp 192.168.16.116 192.168.16.0
139 tcp 192.168.16.103 192.168.16.0
139 tcp 192.168.16.12 192.168.16.0
139 tcp 192.168.16.2 192.168.16.0
139 tcp 192.168.16.115 192.168.16.0
4899 tcp 192.168.16.5 192.168.16.0
4899 tcp 192.168.16.113 192.168.16.0
4899 tcp 192.168.16.118 192.168.16.0
4899 tcp 192.168.16.6 192.168.16.0
4899 tcp 192.168.16.16 192.168.16.0
4899 tcp 192.168.16.101 192.168.16.0
4899 tcp 192.168.16.104 192.168.16.0
4899 tcp 192.168.16.114 192.168.16.0
4899 tcp 192.168.16.105 192.168.16.0
4899 tcp 192.168.16.121 192.168.16.0
4899 tcp 192.168.16.116 192.168.16.0
4899 tcp 192.168.16.115 192.168.16.0
4899 tcp 192.168.16.103 192.168.16.0
4899 tcp 192.168.16.12 192.168.16.0
4899 tcp 192.168.16.2 192.168.16.0
1000 tcp 192.168.16.113 192.168.16.0
1000 tcp 192.168.16.118 192.168.16.0
1000 tcp 192.168.16.105 192.168.16.0
1000 tcp 192.168.16.116 192.168.16.0
1000 tcp 192.168.16.103 192.168.16.0
1000 tcp 192.168.16.2 192.168.16.0
1025 tcp 192.168.16.118 192.168.16.0
1027 tcp 192.168.16.118 192.168.16.0
